movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20232227,믿을 수 있는 사람,A Tour Guide,2021.0,20231018.0,장편,개봉,한국,드라마,한국,드라마
20233921,물귀신,Bottom of the Water,2022.0,20231109.0,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러)
20232263,모르는 이야기,Unknown Narrative,2023.0,20240424.0,장편,개봉,한국,"판타지,어드벤처,드라마",한국,판타지
20227522,룩앳미 터치미 키스미,Look At Me Touch Me Kiss Me,2022.0,20231206.0,장편,개봉,"한국,말레이시아,인도네시아","멜로/로맨스,코미디",한국,멜로/로맨스
20247228,뒤주,,2024.0,20240328.0,장편,개봉,한국,"공포(호러),미스터리,스릴러",한국,공포(호러)
20232134,돌핀,Dolphin,2022.0,20240313.0,장편,개봉,한국,드라마,한국,드라마
20231930,독친,Toxic Parents,2022.0,20231101.0,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러)
20235290,도티와 영원의 탑,Dotty and the Tower of Eternity,2023.0,20231227.0,장편,개봉,한국,애니메이션,한국,애니메이션
20218935,더 문,The Moon,2023.0,20230802.0,장편,개봉,한국,"SF,액션,드라마",한국,SF
20247933,당신이 잠든 사이,While you were sleeping,2021.0,20240320.0,장편,개봉,한국,"미스터리,멜로/로맨스",한국,미스터리
20226500,달짝지근해: 7510,HONEYSWEET,2022.0,20230815.0,장편,개봉,한국,코미디,한국,코미디
20248670,다시 김대중-함께 합시다,,2024.0,20240328.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20228558,늦더위,Late Summer Heat,2022.0,20240522.0,장편,개봉,한국,드라마,한국,드라마
20212365,느티나무 아래,Under the Zelkova,2022.0,20231115.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20225894,뉴 노멀,NEW NORMAL,2023.0,20231108.0,장편,개봉,한국,"스릴러,드라마,코미디",한국,스릴러
20203702,노량: 죽음의 바다,Noryang: Deadly Sea ,2022.0,20231220.0,장편,개봉,한국,"사극,액션",한국,사극
20227628,나의 피투성이 연인,Birth,2022.0,20231115.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마
20235353,길위에 김대중,Kim Dae Jung on the road,2023.0,20240110.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20234798,극장판 우당탕탕 은하안전단: 진정한 용기!,Let's Go! Galaxy Guards The Movie: True Courage! ,2022.0,20231130.0,장편,개봉,한국,애니메이션,한국,애니메이션
20226897,그녀의 취미생활,Her Hobby,2023.0,20230830.0,장편,개봉,한국,"미스터리,범죄,드라마",한국,미스터리
20227525,교토에서 온 편지,A Letter from Kyoto,2022.0,20231206.0,장편,개봉,한국,드라마,한국,드라마
20246953,검은 소년,Walker,2022.0,20240207.0,장편,개봉,한국,드라마,한국,드라마
20223896,거미집,COBWEB,2022.0,20230927.0,장편,개봉,한국,"코미디,드라마",한국,코미디
20247038,DMZ 동물 특공대,DMZ Animal Rangers,2023.0,20240214.0,장편,개봉,한국,애니메이션,한국,애니메이션
20219375,1980,1980: The unforgettable day,2024.0,20240327.0,장편,개봉,한국,드라마,한국,드라마
20197122,1947 보스톤,Road to Boston,2020.0,20230927.0,장편,개봉,한국,드라마,한국,드라마
20228819,30일,Love Reset,2022.0,20231003.0,장편,개봉,한국,코미디,한국,코미디
20240398,파과,,2024.0,,장편,촬영진행,한국,액션,한국,액션
20249985,그녀의 아늑한 구멍,,2023.0,20240517.0,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20190804,나는 원래 대전에서 로맨틱 코미디를 찍으려고 했었다,Daejeon Romantic Comedy,2018.0,20190601.0,장편,개봉,한국,드라마,한국,드라마
20240878,나빌레라,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240877,기다리다,,2018.0,,단편,기타,한국,드라마,한국,드라마
20181653,찾을 수 없습니다,404 Not Found,2018.0,,단편,기타,한국,"드라마,멜로/로맨스",한국,드라마
20183547,꼬리잡기 ,A’PART,2018.0,,단편,기타,한국,드라마,한국,드라마
20240876,마흔,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240875,텔미비젼,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240874,위대한 감독은 다르다. 스티븐 스필버그,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240873,너는 할 수 있어,,2018.0,,단편,기타,한국,애니메이션,한국,애니메이션
20240890,"어제의 내일, 내일의 어제",,2018.0,,단편,기타,한국,드라마,한국,드라마
20240872,드리밍,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240889,내가 잃어버린 것,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240888,뒷담화,,2018.0,,단편,기타,한국,드라마,한국,드라마
20235495,형수는 섹스를 배운다 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20240871,제자리,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240887,지각,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240870,약,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240886,매니플레이션,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240869,럭키 데이,,2018.0,,단편,기타,한국,애니메이션,한국,애니메이션
20240868,오늘부터 배우다.,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240885,언제나 함께,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240884,아빠,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240867,기프트,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240883,꿈트리,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240080,짐승,,2024.0,,장편,촬영진행,한국,스릴러,한국,스릴러
20247476,터져버린 성욕,お義母さん…女房よりもずっといいよ,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247719,쾌감에 젖은 새엄마,田舎の近親相姦　息子が母を犯す瞬間(二ノ宮慶子),2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247255,젖은 속옷에 비친 유부녀,私、屋根裏に棲み着いた我が家の前オ ーナーに、犯され続けています,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235515,적극적인 조카의 몸 무삭제판,,2023.0,20240516.0,기타,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20249170,일과 날,Works and Days,2024.0,,장편,,한국,다큐멘터리,한국,다큐멘터리
20248019,영원한 유산,The Eternal Legacy,2024.0,,단편,기타,한국,"SF,드라마",한국,SF
20247475,욕정에 젖은 맛,続・異常性交　五十路母と子其ノ弐拾伍,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20234712,마이디어,MYDEAR,2023.0,,단편,기타,한국,"SF,드라마",한국,SF
20248738,아내가 모른 비밀사정,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20232313,님과 함께 디스코,Get Thee on the Dance Floor,2023.0,,단편,기타,한국,"가족,판타지,미스터리",한국,가족
20236251,눈먼,Blind,2023.0,,단편,기타,한국,드라마,한국,드라마
20235195,새엄마는 관계중 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235041,상사의 음란 아내 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247708,무방비 욕정,続・異常性交　五十路母と子其ノ弐拾四,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235058,몸으로 받은 택배 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20240882,짐승남녀 : 첫 만남 후 격렬섹스 무삭제,,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20240864,"역할섹스 : 택배기사, 남편제자, 직장동료 무삭제",,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20240865,쉬운 여자 : 처음인척 하는 그녀 무삭제,,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20235037,몰래하는 와이프 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20240674,친구에게 뺏겨 조련당하는 여자친구,,,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240368,친구가 내 남편 팬티 내려주는걸 목격했다,MAMATOMO,2022.0,20240530.0,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20240582,청년 성욕 간파한 50대 중년 점술가 무삭제판,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240370,야한 취미의 변태녀들,,2024.0,20240530.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240682,상사와 억지 섹스하다 배워버린 아내,,,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240353,백치미 가득한 육덕녀,,2024.0,20240530.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240562,동창회가서 다른거 빨다 온 육덕 나오 무삭제판,,2022.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240351,단백질 도둑 치아키 : 빨딱 섰네,KURABUNONOZOMIYA,2023.0,20240530.0,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20249045,나비부인,Madama Butterfly,2022.0,,장편,기타,독일,공연,독일,공연
20240881,착한 며느리 : 아버님 이러시면 안돼요 무삭제,,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20212538,비디오 누아르,Video Noire,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20249256,파반느,,2024.0,,장편,촬영진행,한국,"드라마,멜로/로맨스",한국,드라마
20240849,아내를 임신시킨 남편 후배,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240848,맷돌 돌리는 친구 엄마,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240847,남편 대신 욕정 봉사하는 아내,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240862,끈적한 신음 소리 내는 옆집 유부녀,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240861,2024 sliff 북한인권 세미나,,2024.0,,옴니버스,기타,기타,기타,기타,기타
20240846,2024 sliff 북한인권 특선,,2024.0,,옴니버스,기타,기타,기타,기타,기타
20240845,2024 SLIFF- VOA 특선,,2024.0,,옴니버스,기타,미국,기타,미국,기타
20240823,2024 SLIFF 단편모음 1,,2024.0,,옴니버스,기타,한국,기타,한국,기타
20249043,너에게 닿기를,Unspoken,2024.0,,단편,기타,한국,드라마,한국,드라마
20248036,그냥 영화일 뿐이라서,Just Another Film,2024.0,,단편,기타,한국,드라마,한국,드라마
20240843,배회자,roamer,2016.0,,단편,기타,한국,드라마,한국,드라마
20235032,몰래 들어온 유부녀 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20235036,남편 몰래온 도련님 무삭제판,,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247231,굶주린 앞집 여자,向かいのオトコに覗かれ興奮する早濡 れ淫乱人妻,2023.0,20240516.0,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20248617,창가의 토토,Totto-Chan The Little Girl at the Window,2023.0,20240529.0,장편,개봉,일본,애니메이션,일본,애니메이션
20240177,정욕,(Ab)normal Desire,2023.0,20240529.0,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마
20233508,오늘부터 댄싱퀸,Dancing Queen,2023.0,20240529.0,장편,개봉,노르웨이,드라마,노르웨이,드라마
20249403,아침이 오면 공허해진다,"When Morning Comes, I Feel Empty",2022.0,20240529.0,장편,개봉,일본,드라마,일본,드라마
20249534,분노의 강,The River of Wrath,2023.0,20240529.0,장편,개봉,한국,드라마,한국,드라마
20249783,난 엄청 창의적인 휴머니스트 뱀파이어가 될 거야,Humanist Vampire Seeking Consenting Suicidal Person,2023.0,20240529.0,장편,개봉,캐나다,"코미디,멜로/로맨스,드라마,공포(호러)",캐나다,코미디
20249845,결속밴드 라이브 -항성-,,2023.0,20240529.0,장편,개봉,일본,공연,일본,공연
20236171,세틀러스,Settlers,2021.0,20240515.0,장편,개봉,남아프리카공화국,"SF,스릴러",남아프리카공화국,SF
20240311,구멍가게 아가씨들,,2024.0,20240515.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240075,질퍽한 E컵 풍속녀 무삭제판,With A Girl Befriended,2022.0,20240514.0,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20247023,스와핑：새엄마의 명품 몸매,,2023.0,20240514.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20249455,발정 난 친구 여동생,,2024.0,20240514.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240203,자매의 목적,,2024.0,20240511.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20240173,대물 형부 젖 큰 처제 2,,2024.0,20240509.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20248829,엄마의 기억,MEMORIAL CEREMONY,2023.0,,단편,기타,한국,드라마,한국,드라마
20240822,실연당한 사람들을 위한 일곱시 조찬모임,,2024.0,,장편,촬영준비,한국,드라마,한국,드라마
20240815,빨래,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240814,친구야 왜 그랬니?,,2018.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20183441,타이름의 시간,Time of Your Name,2017.0,,단편,기타,한국,드라마,한국,드라마
20183443,반지하,Semi-basement,2017.0,,단편,기타,한국,드라마,한국,드라마
20179104,우아한 신세계,Elegant New World,2017.0,,단편,기타,한국,드라마,한국,드라마
20240813,블루노트,,2018.0,,단편,기타,한국,애니메이션,한국,애니메이션
20190204,가치 캅시다,We Go Together,2018.0,,단편,기타,한국,드라마,한국,드라마
20240796,2024 CCFF 시네마틱 춘천 단편 2,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240795,2024 CCFF 시네마틱 춘천 단편 1,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240794,2024 CCFF 애니 초이스 단편,,2024.0,,옴니버스,기타,한국,애니메이션,한국,애니메이션
20240807,2024 CCFF 인디 시네마 단편,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240793,2024 CCFF 한국단편경쟁 4,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240792,2024 CCFF 한국단편경쟁 3,,2024.0,,옴니버스,기타,한국,"드라마,기타",한국,드라마
20240806,2024 CCFF 한국단편경쟁 2,,2024.0,,옴니버스,기타,한국,"드라마,애니메이션",한국,드라마
20240805,2024 CCFF 한국단편경쟁 1,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20233227,전지적 독자 시점,,2023.0,,장편,후반작업,한국,"액션,판타지",한국,액션
20240804,13회 광주독립영화제 - 양주연 감독전,,2024.0,,옴니버스,기타,한국,다큐멘터리,한국,다큐멘터리
20240791,13회 광주독립영화제 - 광주 신진 감독전,,2024.0,,옴니버스,기타,한국,"드라마,다큐멘터리",한국,드라마
20240789,13회 광주독립영화제 - 지역교류전,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240788,13회 광주독립영화제 - 메이드 인 광주 : NEXT10,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240787,13회 광주독립영화제 - 5월 이야기,,2024.0,,옴니버스,기타,한국,"드라마,다큐멘터리",한국,드라마
20240786,13회 광주독립영화제 - 메이드 인 광주 1,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20248574,내 이름,My name,2024.0,,장편,기타,한국,드라마,한국,드라마
